是否必填			1	1	1	1	1	1	1	1	1	1	1	1	0
序号	分类名称	供应商型号规格	品牌	产品系列	过程连接类型	过程连接尺寸	过程连接材质	额定量程	信号输出	显示及操作	电缆入口	认证	填充油	毛细管	结构材料
446	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4KFFWJGDC00+1199MDC57KFFWJGDC00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
447	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4KFFWJGDC00+1199MDC58KFFWJGDC00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
448	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4KFFWJGDC00+1199MDC15KFFWJGDC00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
449	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4KFFWJGDC00+1199MDC59KFFWJGDC00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
450	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4KFFWJGDC00+1199MDC20KFFWJGDC00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	DN80(HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
451	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC52GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
452	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC53GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
453	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC54GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
454	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC55GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
455	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC56GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
456	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC57GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
457	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC58GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
458	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC15GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
459	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC59GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
460	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFWG1DA00+1199MDC20GFFWG1DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
461	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC52GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
462	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC53GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
463	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC54GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
464	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC55GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
465	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC56GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
466	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC57GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
467	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC58GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
468	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC15GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
469	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC59GFFW71DA00	艾默生	3051DP+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
470	双法兰液位变送器	3051DP2A22A1BS2M5B4D4C1HR5+1199WDAB4GFFW71DA00+1199MDC20GFFW71DA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20615(对应 ANSI/ASME B16.5)	3寸(HG20615)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	无认证	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
471	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC52KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
472	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC53KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
473	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC54KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
474	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC55KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
475	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC56KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
476	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC57KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
477	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC58KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
478	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC15KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
479	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC59KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
480	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDA00+1199MDC20KFFWGGDA00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	全部316L SST材质	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
481	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC52KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
482	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC53KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:1.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
483	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC54KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:2m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
484	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC55KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:2.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
485	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC56KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:3m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
486	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC57KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:3.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
487	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC58KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:4m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
488	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC15KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:4.5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
489	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC59KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:5m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
490	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDB00+1199MDC20KFFWGGDB00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	C-276接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:6.1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
491	双法兰液位变送器	3051DP2A22A1BS2M5B4E3D4C1HR5+1199WDAB4KFFWGGDC00+1199MDC52KFFWGGDC00	艾默生	3051DP E3+2*1199	平齐式法兰密封件HG20592(对应 EN 1092-1)	2寸、DN50(HG20615、HG20592)	钽 接液部件;316L SST上套及法兰	-62.2kPa至62.2kPa(-250至250inH2O)	2线,4~20mA HART	本地显示和模拟零点量程调整	M20*1.5	中国防火(ExdIICT4/T6)	硅油-45至205℃	低压侧:直接连接,高压侧:1m,1.092mm内径	共平面式316法兰,316排气阀,隔膜316L SST
